,open,high,low,close,volume,market_return,cum_market_return,ma_short,ma_long,feat_ma_ratio,feat_ma_trend,ma_trend_line,feat_trend_ratio,rsi,feat_rsi,ema_fast,ema_slow,macd_line,signal_line,macd_hist,feat_macd,bb_middle,bb_std_val,bb_upper,bb_lower,feat_bb_pos,k,d,j,feat_kdj,atr,feat_atr_ratio,next_ret,position,signal,cash,shares,total_value,strategy_return,cum_strategy_return
2022-06-03,144.0091352358549,145.05808578629097,141.6171647882395,142.51905822753906,88570300,-0.03855555157532664,0.011348056365308556,145.82861328125,142.06222686767578,1.0265122226372687,1.0,156.0721232096354,0.913161520350092,48.04340878308103,0.48043408783081026,143.81025468360824,146.7240338921273,-2.9137792085190597,-4.21925805710272,1.3054788485836601,0.009160029933255423,143.2302719116211,5.340512029956153,153.9112959715334,132.54924785170877,0.4667066497182615,74.44693601888238,70.7761380350441,81.78853198655895,0.8178853198655895,5.398771134181958,0.037881046671537036,0.005227657990590995,1.0,0,0.0,705.0080859522083,100477.08845270863,-0.03855555157532653,0.004770884527086405
2022-06-06,144.13658414441952,145.64628674294468,142.04849579123675,143.26409912109375,71598400,0.005227657990590995,0.016635038113435252,145.14238586425782,142.90039978027343,1.0156891448291436,1.0,155.87365010579427,0.9191040185737217,50.691264249913495,0.5069126424991349,143.72623075091371,146.46774242760628,-2.741511676692568,-3.9237087810206894,1.1821971043281216,0.008251872613787205,142.68423461914062,4.678819267258781,152.04187315365817,133.32659608462308,0.5309834563939781,70.17926420783978,70.57718009264266,69.38343243823402,0.6938343243823403,5.42187887255577,0.03784534204991297,0.017585661281190434,1.0,0,0.0,705.0080859522083,101002.34830702975,0.005227657990590995,0.010023483070297434
2022-06-07,141.5092943334597,146.06777945381725,141.26421416659088,145.7834930419922,67808200,0.017585661281190434,0.034513237540288344,145.11689147949218,143.44937591552736,1.0116244113416175,1.0,155.77899983723958,0.9358353324804615,49.37301766508689,0.49373017665086893,144.04273264184886,146.41705728793116,-2.3743246460823,-3.6138319540330115,1.2395073079507113,0.00850238441667256,142.5200309753418,4.497103585678051,151.5142381466979,133.5258238039857,0.6814201809595499,73.20167873888053,71.45201297472195,76.70101026719769,0.7670101026719769,5.468790916069866,0.03751310086239673,-0.005043297268063962,1.0,0,0.0,705.0080859522083,102778.54139296198,0.017585661281190212,0.027785413929619862
2022-06-08,145.6560576230458,146.92066479832334,144.5581031788664,145.0482635498047,53950200,-0.005043297268063962,0.02929587975562531,144.9698455810547,144.19441833496094,1.0053776439453768,1.0,155.7391492207845,0.9313538910683421,60.31785314599864,0.6031785314599865,144.1974297046113,146.31566515918104,-2.118235454569742,-3.314712654140358,1.1964771995706158,0.00824882119951036,142.198974609375,4.0294589305404624,150.25789247045591,134.14005674829409,0.6767785894314186,73.50431294433784,72.13611296459392,76.24071290382568,0.7624071290382568,4.983529136207697,0.034357730178126475,-0.03595583913666933,1.0,0,0.0,705.0080859522083,102260.19865593925,-0.005043297268063962,0.022601986559392495
2022-06-09,144.18555742985592,145.03843157570358,139.7250956528781,139.8329315185547,69473000,-0.03595583913666933,-0.0077133173209045225,143.28956909179686,144.4022415161133,0.9922946250353953,0.0,155.5394495646159,0.8990190656515388,57.25645382621736,0.5725645382621736,143.52596844521798,145.8354626672828,-2.3094942220648136,-3.1136689677252494,0.8041747456604358,0.005750968181645825,142.00977096557617,4.048168118809887,150.10610720319593,133.9134347279564,0.36556636553252814,49.40099478843777,64.55774023920854,19.08750388689623,0.1908750388689623,5.009439688997249,0.03582446279836502,-0.038628272023924715,1.0,0,0.0,705.0080859522083,98583.34740298246,-0.03595583913666933,-0.014166525970175425
2022-06-10,137.5194322486073,137.98998215242344,134.3627973500884,134.43142700195312,91437900,-0.038628272023924715,-0.04604363722515048,141.6720428466797,143.75032806396484,0.9855423898448235,0.0,155.17630894978842,0.8663141109970467,49.44869415828325,0.4944869415828325,142.12680822317725,144.9907192846658,-2.863911061488551,-3.0637173864779097,0.19980632498935869,0.0014863066468836122,141.74361572265624,4.366704519111814,150.47702476087989,133.0102066844326,0.08136686544357309,33.09296007179249,54.06948018340319,-8.860080151428917,-0.08860080151428917,4.833678292243611,0.0359564602123648,-0.038285045183379385,1.0,0,0.0,705.0080859522083,94775.24304247097,-0.038628272023924715,-0.05224756957529031
2022-06-13,130.25522177759234,132.53937106937602,128.85337019356888,129.2847137451172,122207100,-0.038285045183379385,-0.08256589967695782,138.87616577148438,142.0092758178711,0.9779372790525159,0.0,154.7105852762858,0.8356552505995777,36.45353569840124,0.3645353569840124,140.15110138039879,143.82731146692146,-3.676210086522673,-3.1862159264868626,-0.4899941600358102,-0.003790039379379272,140.99710006713866,5.131249523660627,151.25959911445992,130.7346010198174,-0.07064006522069323,22.78447394760501,43.64114477147047,-18.928867700125906,-0.18928867700125906,4.8350820747449665,0.037398714026459015,0.006672762248809416,1.0,0,0.0,705.0080859522083,91146.76858032422,-0.038285045183379274,-0.08853231419675778
2022-06-14,130.5101288143863,131.25516732822615,128.89259032192393,130.14739990234375,84784300,0.006672762248809416,-0.07644408004655168,135.7489471435547,140.43291931152345,0.9666461883896008,0.0,154.20442225138348,0.843992650523247,40.399180034209664,0.40399180034209664,138.61207038377495,142.81398468436015,-4.2019143005852015,-3.3893556013065305,-0.8125586992786711,-0.00624337246571966,140.37067642211915,5.653663441636583,151.6780033053923,129.06334953884598,0.04793574673982613,17.408520314240352,34.89693661906043,-17.568312295399807,-0.17568312295399807,4.599104474868398,0.035337659015713584,0.020111638180679847,1.0,0,0.0,705.0080859522083,91754.96929680799,0.006672762248809638,-0.08245030703192013
2022-06-15,131.64731188113106,134.63729418113485,129.55923814253225,132.76487731933594,91533000,0.020111638180679847,-0.05786985754482299,133.29226989746093,139.1310577392578,0.958033893404497,0.0,153.7190434773763,0.8636852887728931,43.95343553230895,0.4395343553230895,137.7125022200151,142.06960636102502,-4.357104141009927,-3.58290530924721,-0.7741988317627171,-0.00583135270082918,139.69376525878906,5.716111325323259,151.12598790943557,128.26154260814255,0.19695796048814526,18.822231801453526,29.538701679858132,-2.610707955355686,-0.02610707955355686,4.720243893456025,0.03555340804894608,-0.03965145360600919,1.0,1,0.0,705.0080859522083,93600.31204058477,0.020111638180679847,-0.06399687959415223
2022-06-16,129.48080971072673,129.78470685138856,126.5006252583711,127.50055694580078,108123900,-0.03965145360600919,-0.09522668717920735,130.82579498291017,137.05768203735352,0.9545309105163778,0.0,153.08980293273925,0.832848130119879,34.479627904409725,0.34479627904409726,136.1414337162898,140.99041751545286,-4.848983799163051,-3.8361210072303784,-1.0128627919326725,-0.007943987134262035,139.16635398864747,6.329586966727899,151.82552792210328,126.50718005519167,0.039235453142339435,14.18042633035697,24.419276563357748,-6.297274135644585,-0.06297274135644586,4.663525563809367,0.03657651102822456,0.011533021101975294,1.0,0,0.0,705.0080859522083,89888.92361019955,-0.03965145360600908,-0.10111076389800455
2022-06-17,127.5103548974603,130.4611156124141,127.25546187351353,128.9710235595703,134520300,0.011533021101975294,-0.08479191746994097,129.73371429443358,135.70287857055663,0.9560129800118244,0.0,152.46239331563314,0.8459202293030362,27.30921327256054,0.2730921327256054,135.0382936921791,140.10009203723934,-5.061798345060225,-4.081256474796348,-0.9805418702638775,-0.007602807480303267,138.8825527191162,6.661434702168339,152.20542212345288,125.55968331477953,0.12802572828848113,13.486254505435381,20.774935877383626,-1.0911082384611106,-0.010911082384611106,4.479366477909116,0.03473157240710409,0.032760526936926215,1.0,1,0.0,705.0080859522083,90925.61446302982,0.011533021101975294,-0.09074385536970175
2022-06-21,130.7943992837295,134.36276639582726,130.6963761788774,133.19618225097656,81000500,0.032760526936926215,-0.054809218429322404,130.51600799560546,134.69608688354492,0.9689665828189943,0.0,151.84242820739746,0.8772000220639746,35.04031950678768,0.3504031950678768,134.7548919319941,139.58869131233098,-4.83379938033687,-4.231765055904453,-0.6020343244324176,-0.004519906725090064,138.7982433319092,6.725093305374735,152.24842994265867,125.34805672115972,0.29174781975875147,19.92055181182006,20.490141188862438,18.78137305773531,0.1878137305773531,4.597002882860375,0.034513022600643255,-0.0038269498330020246,1.0,1,0.0,705.0080859522083,93904.38550490249,0.032760526936926215,-0.06095614495097512
2022-06-22,132.13745484401576,135.04900927487205,131.2747825760473,132.6864471435547,73409200,-0.0038269498330020246,-0.05842641613300925,131.02381744384766,133.38638229370116,0.9822878033610717,0.0,151.20336265563964,0.8775363453272338,34.72793867927584,0.3472793867927584,134.43666965684957,139.0774139664957,-4.640744309646124,-4.313560906652787,-0.32718340299333626,-0.0024658388823503175,138.41787910461426,6.850027843455698,152.11793479152564,124.71782341770286,0.29082449068584126,24.403261715754425,21.794514697826436,29.620755751610403,0.29620755751610406,4.5822966131267915,0.0345347748563528,0.021573439589205767,1.0,1,0.0,705.0080859522083,93545.01813247634,-0.0038269498330020246,-0.06454981867523657
2022-06-23,134.12748814246305,135.86264504741038,132.9609040918498,135.5489501953125,72433800,0.021573439589205767,-0.03811343530266287,131.58063201904298,132.43645095825195,0.993537882308424,0.0,150.59764823913574,0.9000734797664256,35.34865536177074,0.35348655361770737,134.60778973969002,138.81604627974139,-4.208256540051366,-4.292500033332503,0.08424349328113756,0.0006214986729019474,138.31543464660643,6.8782002627032375,152.0718351720129,124.55903412119996,0.39944735740894177,42.52016293332585,28.703064109659575,70.15436058065839,0.7015436058065839,4.500366585177159,0.03320104320610036,0.024517253428216534,1.0,1,0.0,705.0080859522083,95563.10593002847,0.021573439589205767,-0.04436894069971531
2022-06-24,137.1468641014651,139.1173183416044,137.01943257838917,138.8722381591797,89116800,0.024517253428216534,-0.01453061862678151,133.85496826171874,132.34038162231445,1.0114446218863273,1.0,149.99250475565592,0.9258611785938718,45.54164375558825,0.45541643755588246,135.2638587273038,138.82020864118127,-3.5563499138774546,-4.145270009441494,0.5889200955640392,0.004240733058887318,138.37131156921387,6.877944537251773,152.12720064371743,124.61542249471033,0.5182076952294772,61.03260360278849,39.47957727403588,104.1386562602937,1.041386562602937,4.28259651158342,0.03083839172978679,0.0,1.0,1,0.0,705.0080859522083,97906.0508165025,0.024517253428216756,-0.02093949183497501
2022-06-27,139.8917651363233,140.66622688954945,138.19581446232633,138.8722381591797,70207900,0.0,-0.01453061862678151,135.83521118164063,132.78446273803712,1.0229751836752692,1.0,149.4067763010661,0.9294908883506771,44.53118697272216,0.4453118697272216,135.8189940245155,138.82406267955153,-3.005068655036041,-3.9172297385604034,0.9121610835243623,0.006568347202055372,138.26739540100098,6.852578177186383,151.97255175537376,124.56223904662822,0.5220662289605871,69.80026636068274,49.5864736362515,110.22785180954523,1.1022785180954522,4.202069474120219,0.03025852754706199,-0.029789484405839284,1.0,0,0.0,705.0080859522083,97906.0508165025,0.0,-0.02093949183497501
2022-06-28,139.3330131628478,140.59762053174873,134.61767206581916,134.7353057861328,67083400,-0.029789484405839284,-0.043887243395631104,136.14303588867188,133.32952194213868,1.0211019501491367,1.0,148.80365308125815,0.9054569702472297,36.775387515240894,0.3677538751524089,135.652272757072,138.52119179855757,-2.8689190414855545,-3.7075675991454338,0.8386485576598792,0.006224415690766768,137.66939888000488,6.5954285820767895,150.86025604415846,124.47854171585129,0.3887830621565449,65.91068518428546,55.02787748559616,87.67630058166405,0.8767630058166405,4.28609684402759,0.031811237501622125,0.013024103135522047,1.0,0,0.0,705.0080859522083,94989.48004246698,-0.029789484405839284,-0.05010519957533022
2022-06-29,134.75495460399418,137.90177718278738,133.98049250296057,136.4901123046875,66242400,0.013024103135522047,-0.0314347322444275,136.90376892089844,133.96379318237305,1.021946039648019,1.0,148.23467140197755,0.9207704924429451,40.00002613793591,0.4000002613793591,135.78117114901286,138.3707414656783,-2.58957031666543,-3.483968142649433,0.8943978259840031,0.006552839647714518,137.19835624694824,6.305901861627042,149.81015997020233,124.58655252369415,0.47192136708898247,67.44689772349338,59.16755089822857,84.005591374023,0.84005591374023,4.39743420548258,0.03221796875255109,-0.018028028122029083,1.0,0,0.0,705.0080859522083,96226.63282732968,0.013024103135522047,-0.037733671726703166
2022-06-30,134.5490335635321,135.64698810352084,131.1375212724895,134.0294647216797,98964500,-0.018028028122029083,-0.04889605412954556,136.59987182617186,134.09025192260742,1.0187158935781329,1.0,147.55729840596516,0.9083214809518356,42.75221796303055,0.42752217963030553,135.51167785250007,138.0491654105673,-2.5374875580672267,-3.294672025732992,0.7571844676657653,0.005649388092302813,136.61065483093262,6.0041784051763045,148.61901164128523,124.60229802058001,0.39252524127394006,61.801824235792346,60.04564201074983,65.31418868587738,0.6531418868587738,4.3995358580019674,0.03282513911633335,0.016164157584085626,1.0,0,0.0,705.0080859522083,94491.85638463042,-0.018028028122029083,-0.05508143615369587
2022-07-01,133.3628120845692,136.30377397812205,132.99030041650303,136.19593811035156,71051600,0.016164157584085626,-0.03352226006964998,136.06461181640626,134.9597900390625,1.0081862958503245,1.0,146.97117754618327,0.9266846701345205,52.39733490998259,0.5239733490998258,135.6169486614003,137.91188931425503,-2.2949406528547343,-3.0947257511573403,0.799785098302606,0.005872312372357792,136.008736038208,5.344792949260341,146.6983219367287,125.31915013968734,0.5087562589030318,59.58852384933527,59.89326929027831,58.97903296744917,0.5897903296744917,4.245488671798592,0.031171918190297306,0.01893098575501395,1.0,1,0.0,705.0080859522083,96019.23764164437,0.016164157584085626,-0.03980762358355627
2022-07-05,135.05885084768343,138.82328052447406,134.235369702093,138.77426147460938,73353800,0.01893098575501395,-0.015225883742490565,136.04501647949218,135.94011383056642,1.000771675447358,1.0,146.48072522481283,0.9473892234915884,63.86028120927048,0.6386028120927049,136.1026890942017,137.97576873354055,-1.8730796393388403,-2.850396528793641,0.9773168894548006,0.007042493845958028,135.8214962005615,5.167367662009493,146.1562315245805,125.48676087654252,0.6428563257120387,66.4405366348308,62.07569173846248,75.17022642756746,0.7517022642756745,4.174763958512649,0.030083128413501595,0.009607013307735945,1.0,1,0.0,705.0080859522083,97836.97646164562,0.01893098575501373,-0.021630235383543805
2022-07-06,138.5683715462856,141.28384979355582,138.30368070277723,140.1074676513672,74064300,0.009607013307735945,-0.005765145702490648,137.11944885253905,136.63124237060546,1.0035731613786851,1.0,146.00743573506674,0.9595913111302327,64.35027597651884,0.6435027597651884,136.71880887222716,138.13367235708327,-1.414863484856113,-2.5632899200061354,1.1484264351500224,0.008196753864761342,135.6636646270752,4.972614897541972,145.60889442215915,125.71843483199126,0.7234137567678351,73.7622996156069,65.97122769751063,89.34444345179946,0.8934444345179946,4.21887767883239,0.030111725801929418,0.02399945633251188,1.0,0,0.0,705.0080859522083,98776.89759650132,0.009607013307736167,-0.01223102403498677
2022-07-07,140.47017616296918,143.66603189279604,140.4603783389641,143.469970703125,66253700,0.02399945633251188,0.018095950267483785,138.51542053222656,137.7095947265625,1.0058516242198845,1.0,145.62363293965657,0.9852107574967948,65.0995333353928,0.650995333353928,137.75744915390374,138.52895371604933,-0.7715045621455943,-2.2049328484340274,1.433428286288433,0.009991138001020536,135.54798851013183,4.746582968115395,145.0411544463626,126.05482257390103,0.9172465397192887,81.98655706818059,71.30967082106729,103.34032956240719,1.033403295624072,4.110342550462837,0.028649497185154235,0.004714835966122877,1.0,1,0.0,705.0080859522083,101147.48943702955,0.02399945633251188,0.011474894370295585
2022-07-08,142.4014377182976,144.646381415915,142.14655961715215,144.1464080810547,64547800,0.004714835966122877,0.02289610567076905,140.53880920410157,138.56934051513673,1.0142128674887996,1.0,145.32190971374513,0.9919110433731776,76.96949124410042,0.7696949124410043,138.74036591192697,138.94506144679045,-0.20469553486347536,-1.804885385719917,1.6001898508564416,0.011101142658064011,135.50289573669434,4.654979641058607,144.81285501881155,126.19293645457712,0.9642077971680936,86.75734328872578,76.45889497695345,107.35423991227043,1.0735423991227042,3.8414546745912657,0.026649673058669016,-0.01475825781464768,1.0,0,0.0,705.0080859522083,101624.38325811029,0.004714835966122877,0.016243832581102957
2022-07-11,142.80331779694055,143.75423009408246,140.95051223046443,142.01905822753906,63141600,-0.01475825781464768,0.007799941225680618,141.70343322753905,138.88402252197267,1.0203004610182562,1.0,144.95356915791828,0.9797555042819419,70.69972391130209,0.7069972391130208,139.24478011432885,139.17276491203108,0.07201520229776293,-1.4295052681163811,1.501520470414144,0.010572668757145116,135.61220207214356,4.785834800139206,145.18387167242196,126.04053247186515,0.8346780440755661,84.6885972692352,79.20212907438071,95.6615336589442,0.956615336589442,3.840757682569101,0.027043959475999232,0.006834053175760468,1.0,0,0.0,705.0080859522083,100124.58440973253,-0.01475825781464768,0.0012458440973253104
2022-07-12,142.89158593841137,145.52865186539117,142.19556639366533,142.9896240234375,77588800,0.006834053175760468,0.01468729961454529,142.5465057373047,139.29576110839844,1.0233369887188426,1.0,144.55670331319172,0.9891594077410686,67.32565909962454,0.6732565909962455,139.8209099464994,139.45549521657972,0.36541472991967794,-1.0705212685091694,1.4359359984288473,0.010042239065900637,136.04011192321778,5.050013382047763,146.1401386873133,125.94008515912225,0.8440342990421649,83.91139471666764,80.77188428847636,90.19041557305022,0.9019041557305022,3.7063184541116123,0.025920191436994873,-0.002536664301916347,1.0,0,0.0,705.0080859522083,100808.84114378957,0.006834053175760468,0.008088411437895626
2022-07-13,140.17610485424197,143.56800712971256,139.3232154144063,142.6269073486328,71185600,-0.002536664301916347,0.012113378564005295,143.0503936767578,140.08492126464844,1.0211690977456302,1.0,144.23715960184734,0.9888360721571643,67.67770757173452,0.6767770757173451,140.25260185451992,139.69041463376882,0.562187220751099,-0.7439795706571157,1.3061667914082147,0.009157926835344849,136.70722160339355,4.991570952707044,146.69036350880765,126.72407969797946,0.7964840630756139,82.55312033964157,81.36562963886476,84.92810174119518,0.8492810174119518,3.7399302410031487,0.02622177178419502,0.020482183054449266,1.0,0,0.0,705.0080859522083,100553.12295514256,-0.002536664301916347,0.005531229551425598
2022-07-14,141.2446104323155,146.01876752832248,140.43094244372892,145.5482177734375,78140700,0.020482183054449266,0.032843670055610286,143.4660430908203,140.99073181152343,1.017556545951186,1.0,143.96989351908366,1.0109628701168816,67.74517226779929,0.6774517226779929,141.06731199589186,140.124325977448,0.942986018443861,-0.4065864528369204,1.3495724712807813,0.009272339315821828,137.47726249694824,5.112793674059225,147.70284984506668,127.25167514882979,0.8946450265924983,87.16484287090137,83.2987007162103,94.89712718028352,0.9489712718028351,3.912189325341568,0.02687899143191398,0.011450050363531528,1.0,1,0.0,705.0080859522083,102612.67042620636,0.020482183054449488,0.02612670426206365
2022-07-15,146.83242773695906,147.8911758482325,145.2835192940871,147.21475219726562,76259900,0.011450050363531528,0.044669782095401844,144.0797119140625,142.30926055908202,1.0124408653068968,1.0,143.69239082336426,1.0245132002411879,65.72998783711407,0.6572998783711407,142.01307202687244,140.6495427344715,1.3635292924009264,-0.052563303789351035,1.4160925961902775,0.009619230175203528,138.19975624084472,5.423364227404443,149.04648469565362,127.35302778603584,0.9155628620379651,89.79210037380452,85.46316726874171,98.44996658393015,0.9844996658393015,3.8435670687596746,0.026108572580421683,-0.02064301058907747,1.0,0,0.0,705.0080859522083,103787.59067052288,0.011450050363531528,0.03787590670522878
2022-07-18,147.77357228115997,148.58724039251226,143.81306761767442,144.17579650878906,81420900,-0.02064301058907747,0.023104652721517294,144.5110595703125,143.10724639892578,1.009809511376272,1.0,143.3670118967692,1.0056413507938693,58.97179080838419,0.589717908083842,142.34579887024424,140.9107467177543,1.4350521524899307,0.24495978746650532,1.1900923650234254,0.00825445314391881,139.03351821899415,4.95337058196676,148.94025938292768,129.12677705506061,0.7595342628402174,78.89539046322598,83.2739083335698,70.13835472253834,0.7013835472253834,4.008121379303582,0.027800237269776464,0.02672196877773203,1.0,0,0.0,705.0080859522083,101645.10233729644,-0.02064301058907747,0.016451023372964446
2022-07-19,145.0090674390563,148.25392726287154,144.01894870347078,148.02845764160156,82982400,0.02672196877773203,0.05044402330789399,145.51882629394532,144.032666015625,1.0103182098138828,1.0,143.1190586090088,1.0343028947088173,72.70584230630433,0.7270584230630434,143.22005406583767,141.43798456396522,1.7820695018724564,0.5523817303476956,1.2296877715247607,0.008307103801587327,139.98638992309571,4.744401515578634,149.47519295425298,130.49758689193845,0.9237661361676982,83.91967386676974,83.48916351130313,84.78069457770295,0.8478069457770294,3.883480671694382,0.026234689649081964,0.013509781735091764,1.0,1,0.0,705.0080859522083,104361.25958836306,0.02672196877773203,0.043612595883630645
2022-07-20,148.1460756395822,150.6949157224323,147.41083503397255,150.02828979492188,64823400,0.013509781735091764,0.0646352927877154,146.9991027832031,145.02474822998047,1.0136139077206174,1.0,142.97997347513834,1.0492958216397579,72.93241167262211,0.7293241167262211,144.26747494723523,142.07430346996202,2.1931714772732107,0.8805396797327987,1.312631797540412,0.008749228499408072,140.82799530029297,4.9643169332759545,150.75662916684487,130.89936143374106,0.9633212209739201,87.32573041082397,84.76801914447675,92.4411529435184,0.924411529435184,3.83796610088245,0.025581615844232207,0.015094097447035049,1.0,1,0.0,705.0080859522083,105771.15742700109,0.013509781735091764,0.057711574270010946
2022-07-21,151.4595528168205,152.50850317822432,148.9499341408544,152.29283142089844,65086600,0.015094097447035049,0.08070500164260586,148.3480255126953,145.90703430175782,1.0167297636189314,1.0,142.86084734598796,1.0660221690134977,81.14335782877913,0.8114335782877913,145.50214517395264,142.83123146632767,2.670913707624976,1.2386144853112342,1.4322992223137418,0.009404902381454389,141.80831451416014,5.202132939723146,152.21258039360643,131.40404863471386,1.0038565923038332,91.00525110691402,86.84709646528918,99.32156039016371,0.9932156039016371,3.709821672680444,0.024359791683612828,-0.008110683628933302,1.0,1,0.0,705.0080859522083,107367.67758428992,0.015094097447035049,0.07367677584289933
2022-07-22,152.3320525114364,153.2045374479934,150.3910214648786,151.05763244628906,66675400,-0.008110683628933302,0.07193974527807678,149.1166015625,146.59815673828126,1.017179232420607,1.0,142.8203281402588,1.057675986014153,76.17400746330355,0.7617400746330355,146.35683552354286,143.44059450188038,2.916241021662472,1.574139792581482,1.3421012290809902,0.008884696512594284,142.583748626709,5.373060651865812,153.32986993044062,131.83762732297737,0.8942763479861862,88.84811798249565,87.51410363769133,91.5161466721043,0.915161466721043,3.6741104170729995,0.024322573664437738,-0.0073982952839137806,1.0,0,0.0,705.0080859522083,106496.85231943044,-0.00811068362893319,0.06496852319430446
2022-07-25,150.97920113195147,151.9889303599999,149.28325033510924,149.9400634765625,53623900,-0.0073982952839137806,0.06400921851594621,150.2694549560547,147.3902572631836,1.0195345114853516,1.0,142.7649346669515,1.050258333925562,70.73159729895478,0.7073159729895478,146.90810136246895,143.92203664815315,2.986064714315802,1.856524776928346,1.129539937387456,0.007533276321646621,143.13713989257812,5.538102729278188,154.2133453511345,132.06093443402173,0.8070962705749034,84.72640182209915,86.5848696991606,81.00946606797623,0.8100946606797623,3.5396653601094,0.023607201800708133,-0.008826260330258906,1.0,0,0.0,705.0080859522083,105708.95715916394,-0.0073982952839137806,0.0570895715916393
2022-07-26,149.2636538636445,150.07732200029463,147.83239373585778,148.6166534423828,55138700,-0.008826260330258906,0.054617996159529225,150.38709411621093,147.9529602050781,1.0164520729514759,1.0,142.57214012145997,1.0423961671149584,65.80478858081062,0.6580478858081062,147.17095552860954,144.2697860403183,2.901169488291231,2.065453719200923,0.8357157690903079,0.005623298224724245,143.62436065673828,5.571681478442197,154.76772361362268,132.48099769985387,0.7240029370378421,77.8452873779742,83.67167559209848,66.19251094972563,0.6619251094972562,3.487148158227847,0.023464046955651123,0.034234791253689334,1.0,1,0.0,705.0080859522083,104775.94238403697,-0.008826260330258906,0.0477594238403698
2022-07-27,149.5773707705413,154.2338952339947,149.1656377708993,153.7045135498047,78620700,0.034234791253689334,0.09072262311043477,151.1223388671875,149.06072082519532,1.013830719566821,1.0,142.56186790466307,1.0781600629309451,67.86445125732484,0.6786445125732484,148.1761183011011,144.9686547447247,3.2074635563764105,2.2938556866360207,0.9136078697403898,0.0059439234586981145,144.57282104492188,5.593378129740781,155.75957730440345,133.3860647854403,0.9081474283036971,83.5368435683106,83.62673158416919,83.35706753659343,0.8335706753659343,3.6341965546694928,0.023644045624254637,0.003571662927860153,1.0,1,0.0,705.0080859522083,108362.92489996307,0.034234791253689334,0.08362924899963065
2022-07-28,153.8907653704556,154.53778073211737,151.37134852302864,154.2534942626953,81378700,0.003571662927860153,0.09461831666797682,151.51447143554688,149.9312484741211,1.0105596529541299,1.0,142.55568758646646,1.0820577964458682,67.72082401826994,0.6772082401826993,149.11109921826943,145.65642063494474,3.454678583324693,2.526020265973755,0.928658317350938,0.006020338895850776,145.46099014282225,5.652386853000719,156.7657638488237,134.1562164368208,0.8888845305377847,88.14097248737505,85.13147855190448,94.1599603583162,0.941599603583162,3.6818115839784844,0.023868578003424304,0.032793041002330936,1.0,1,0.0,705.0080859522083,108749.96074158276,0.003571662927860153,0.08749960741582763
2022-07-29,158.0669387195233,160.409904944982,156.36117506106663,159.3119354248047,101786900,0.032793041002330936,0.13051418000837223,153.16533203125,151.140966796875,1.013393881644953,1.0,142.6090165456136,1.1171238549052387,77.49385928434941,0.7749385928434941,150.68045863465946,146.66794024900844,4.0125183856510205,2.8233198899092082,1.1891984957418122,0.007464591307024346,146.72511367797853,5.786776264130811,158.29866620624014,135.1515611497169,1.043775157727719,89.86110307770232,86.70802006050377,96.16726911209946,0.9616726911209946,3.8932769290996583,0.024438074236435427,-0.006153534060611254,1.0,1,0.0,705.0080859522083,112316.20266318336,0.032793041002330936,0.12316202663183362
2022-08-01,157.84144361325252,160.37067302404677,157.72380990621818,158.33160400390625,67829400,-0.006153534060611254,0.12355752249568663,154.84364013671876,152.55654754638672,1.014991762806148,1.0,142.53930778503417,1.110792562090284,74.3845629537575,0.7438456295375749,151.85755792223588,147.53191534196384,4.325642580272046,3.123784427981776,1.2018581522902698,0.0075907659261119625,147.83189697265624,5.78380909552205,159.39951516370033,136.26427878161215,0.953840449434036,87.91137516828135,87.10913842976296,89.51584864531816,0.8951584864531816,3.8316533205265495,0.0242001798720604,-0.009287307183016846,1.0,0,0.0,705.0080859522083,111625.06108453694,-0.006153534060611254,0.11625061084536936
2022-08-02,156.94937000342367,159.2139087149108,156.4886180191764,156.8611297607422,59907000,-0.009287307183016846,0.11312269864647972,156.49253540039064,153.43981475830077,1.0198952248932476,1.0,142.59600283304852,1.1000387496440314,71.85432370374754,0.7185432370374754,152.62733820508302,148.22296826187335,4.404369943209673,3.3799015310273557,1.0244684121823173,0.0065310533413463845,148.7362403869629,5.706533878031919,160.14930814302673,137.32317263089905,0.8559467398025281,82.53583431836206,85.58470372596267,76.43809550316087,0.7643809550316086,3.7231175334142717,0.023735118543121332,0.0382478647236284,1.0,1,0.0,705.0080859522083,110588.36485292182,-0.009287307183016846,0.10588364852921828
2022-08-03,157.67482654904526,163.31167231688755,157.58660124880873,162.86073303222656,82507500,0.0382478647236284,0.1556972650451105,158.323779296875,154.72305908203126,1.0232720268907214,1.0,142.74060096740723,1.140955907341721,74.28501729809724,0.7428501729809724,154.2017066400282,149.30724713375136,4.8944595062768315,3.682813126077251,1.2116463801995803,0.0074397698585825,149.87390365600587,6.146826602789034,162.16755686158393,137.5802504504278,1.0281923985839991,87.38616070877616,86.1851893869005,89.78810335252746,0.8978810335252746,3.784740209953686,0.023239120420547592,-0.0019262190369354615,1.0,1,0.0,705.0080859522083,114818.13367182363,0.0382478647236284,0.1481813367182363
