date,open,high,low,close,volume,short_ma,long_ma,position,signal
2015-10-29,140.36,140.82,139.0201,140.55,3710245.0,141.51600000000002,143.28400000000002,0,0
2015-10-30,140.44,141.33,139.9,140.08,3983990.0,140.59600000000003,142.253,0,0
2015-11-02,140.5,140.5165,139.57,140.37,3822212.0,139.93800000000002,141.368,0,0
2015-11-03,140.02,142.8,139.9,141.88,4349317.0,140.74200000000002,141.49200000000002,0,0
2015-11-04,142.55,142.65,141.3,141.63,3516890.0,140.90200000000002,141.56300000000002,0,0
2015-11-05,141.61,142.38,139.63,139.89,5093471.0,140.77,141.143,0,0
2015-11-06,138.6,139.55,137.87,138.25,4744493.0,140.404,140.5,0,0
2015-11-09,137.92,138.08,134.88,135.31,8074476.0,139.392,139.665,0,0
2015-11-10,135.36,135.735,134.12,135.47,4520387.0,138.10999999999999,139.426,0,0
2015-11-11,136.09,136.2,134.5,135.02,3164806.0,136.78799999999998,138.84499999999997,0,0
2015-11-12,134.7,134.7,133.01,133.04,4700465.0,135.41799999999998,138.094,0,0
2015-11-13,132.95,133.0,131.65,131.75,4609621.0,134.118,137.26100000000002,0,0
2015-11-16,131.79,134.09,131.79,133.71,4190777.0,133.798,136.59499999999997,0,0
2015-11-17,134.22,134.82,133.31,133.82,2814487.0,133.46800000000002,135.78900000000002,0,0
2015-11-18,134.79,135.91,134.26,135.82,4148771.0,133.628,135.208,0,0
2015-11-19,136.21,137.7355,136.01,136.74,4753503.0,134.368,134.893,0,0
2015-11-20,137.37,138.915,137.25,138.5,5176255.0,135.718,134.918,1,1
2015-11-23,138.53,138.87,137.12,138.46,5137872.0,136.668,135.233,1,0
2015-11-24,137.65,139.34,137.31,138.6,3407603.0,137.624,135.546,1,0
2015-11-25,138.37,138.43,137.375,138.0,3238166.0,138.06,135.844,1,0
2015-11-27,138.0,138.81,137.21,138.46,1415840.0,138.404,136.38600000000002,1,0
2015-11-30,138.61,139.9,138.52,139.42,4542014.0,138.58800000000002,137.15300000000002,1,0
2015-12-01,139.58,141.4,139.58,141.28,4195119.0,139.152,137.91000000000003,1,0
2015-12-02,140.93,141.21,139.5,139.7,3725193.0,139.37199999999999,138.498,1,0
2015-12-03,140.1,140.73,138.19,138.92,5905763.0,139.55599999999998,138.808,1,0
2015-12-04,138.09,141.02,137.99,140.43,4567752.0,139.95,139.177,1,0
2015-12-07,140.16,140.41,138.81,139.55,3279300.0,139.976,139.28199999999998,1,0
2015-12-08,138.28,139.06,137.53,138.05,3904755.0,139.32999999999998,139.24099999999999,1,0
2015-12-09,137.38,139.84,136.23,136.61,4614993.0,138.71200000000002,139.042,0,-1
2015-12-10,137.03,137.85,135.7201,136.78,4221948.0,138.28400000000002,138.92000000000002,0,0
2015-12-11,135.23,135.44,133.91,134.57,5333567.0,137.11200000000002,138.531,0,0
2015-12-14,135.31,136.14,134.02,135.93,5141549.0,136.388,138.182,0,0
2015-12-15,137.4,138.97,137.28,137.79,4238546.0,136.336,137.833,0,0
2015-12-16,139.12,139.65,137.79,139.29,4345474.0,136.872,137.792,0,0
2015-12-17,139.35,139.5,136.3075,136.75,4089539.0,136.86599999999999,137.575,0,0
2015-12-18,136.41,136.96,134.27,134.9,10008280.0,136.932,137.022,0,0
2015-12-21,135.83,135.83,134.02,135.5,5616636.0,136.846,136.61700000000002,1,1
2015-12-22,135.88,138.19,135.65,137.93,4263538.0,136.874,136.60500000000002,1,0
2015-12-23,138.3,139.305,138.11,138.54,5164909.0,136.724,136.798,0,-1
2015-12-24,138.43,138.88,138.11,138.25,1495226.0,137.024,136.945,1,1
2015-12-28,137.74,138.045,136.54,137.61,3143412.0,137.566,137.249,1,0
2015-12-29,138.25,140.06,138.2,139.78,3943691.0,138.422,137.634,1,0
2015-12-30,139.58,140.44,139.22,139.34,2989367.0,138.704,137.78900000000002,1,0
2015-12-31,139.07,139.1,137.57,137.62,3462037.0,138.52,137.622,1,0
2016-01-04,135.6,135.97,134.24,135.95,5229231.0,138.06,137.542,1,0
2016-01-05,136.76,136.89,134.8501,135.85,3924785.0,137.708,137.637,1,0
2016-01-06,134.38,135.58,133.62,135.17,4310774.0,136.786,137.60399999999998,0,-1
2016-01-07,133.7,135.02,132.43,132.86,7024500.0,135.49,137.09699999999998,0,0
2016-01-08,133.18,133.816,131.32,131.63,4762583.0,134.292,136.406,0,0
2016-01-11,131.81,133.82,131.76,133.23,4974236.0,133.748,135.904,0,0
2016-01-12,133.65,133.78,131.13,132.9,5078360.0,133.158,135.433,0,0
2016-01-13,133.5,134.2799,131.1,131.17,4700115.0,132.358,134.572,0,0
2016-01-14,131.93,133.79,131.22,132.91,5709426.0,132.368,133.929,0,0
2016-01-15,130.01,130.88,128.87,130.03,9007945.0,132.048,133.17000000000002,0,0
2016-01-19,130.11,132.1,128.06,128.11,9955973.0,131.024,132.386,0,0
2016-01-20,118.46,123.99,118.0,121.86,16157769.0,128.816,130.98700000000002,0,0
2016-01-21,121.3,125.1,120.5751,122.91,8851531.0,127.16399999999999,129.761,0,0
2016-01-22,124.67,124.74,121.77,122.5,9238219.0,125.082,128.725,0,0
2016-01-25,122.1,124.23,121.64,122.08,5445560.0,123.492,127.77000000000001,0,0
2016-01-26,122.25,123.61,122.24,122.59,4617414.0,122.388,126.70599999999999,0,0
2016-01-27,122.73,123.37,120.65,120.96,5025161.0,122.208,125.51199999999999,0,0
2016-01-28,121.26,122.83,121.01,122.22,3942537.0,122.07000000000001,124.617,0,0
2016-01-29,123.28,124.79,122.96,124.79,8248077.0,122.52799999999999,123.80499999999999,0,0
2016-02-01,124.4,125.29,123.71,124.83,3574834.0,123.078,123.285,0,0
2016-02-02,123.67,124.14,122.64,122.94,3287218.0,123.148,122.768,1,1
2016-02-03,123.99,125.4499,122.29,124.72,6223424.0,123.9,123.054,1,0
2016-02-04,125.08,128.5,125.0,127.65,5265650.0,124.98600000000002,123.52800000000002,1,0
2016-02-05,127.22,128.64,125.85,128.57,7176765.0,125.742,124.13500000000002,1,0
2016-02-08,126.0,127.51,124.13,126.98,7363893.0,126.172,124.625,1,0
2016-02-09,126.12,126.93,123.77,124.07,5956138.0,126.398,124.773,1,0
2016-02-10,125.0,125.29,119.84,120.19,6462375.0,125.49199999999999,124.696,1,0
2016-02-11,118.78,119.66,116.901,117.85,7307503.0,123.532,124.25899999999999,0,-1
2016-02-12,119.26,121.05,118.35,121.04,4935670.0,122.026,123.88399999999999,0,0
2016-02-16,121.83,123.09,121.34,122.74,4061066.0,121.178,123.675,0,0
2016-02-17,123.71,126.57,123.25,126.1,4820982.0,121.58399999999999,123.99100000000001,0,0
2016-02-18,130.0,134.0,129.75,132.45,9951438.0,124.03599999999999,124.76399999999998,0,0
2016-02-19,132.36,133.65,130.84,133.08,5125276.0,127.082,125.30699999999999,1,1
2016-02-22,133.84,134.31,132.41,133.77,4457444.0,129.628,125.827,1,0
2016-02-23,133.14,133.41,132.01,132.4,3439631.0,131.56,126.36899999999999,1,0
2016-02-24,131.55,133.49,129.68,132.8,4122421.0,132.9,127.242,1,0
2016-02-25,133.29,134.51,130.88,134.5,4358205.0,133.31,128.673,1,0
2016-02-26,134.51,134.92,131.95,132.03,4385699.0,133.1,130.091,1,0
2016-02-29,132.0,133.36,130.9,131.03,4427472.0,132.55200000000002,131.09,1,0
2016-03-01,132.24,134.64,132.03,134.37,3788084.0,132.946,132.253,1,0
2016-03-02,133.7,137.44,133.22,136.3,5217230.0,133.64600000000002,133.273,1,0
2016-03-03,137.22,137.9602,136.07,137.8,5155978.0,134.306,133.80800000000002,1,0
2016-03-04,137.535,139.42,137.02,137.8,3968423.0,135.45999999999998,134.28,1,0
2016-03-07,137.28,140.51,136.8718,140.15,5170228.0,137.28400000000002,134.918,1,0
2016-03-08,139.71,140.35,137.42,139.07,5537856.0,138.224,135.585,1,0
2016-03-09,139.31,142.17,139.23,140.41,4406304.0,139.046,136.346,1,0
2016-03-10,141.24,141.47,138.09,140.19,4020024.0,139.524,136.915,1,0
2016-03-11,141.73,142.9236,140.51,142.36,4421748.0,140.436,137.948,1,0
2016-03-14,142.01,143.19,141.04,142.78,4047634.0,140.962,139.123,1,0
2016-03-15,141.74,143.33,141.54,142.96,3707538.0,141.74,139.98200000000003,1,0
2016-03-16,142.62,144.88,142.11,144.79,4221939.0,142.616,140.831,1,0
2016-03-17,144.78,147.32,144.45,147.04,5821180.0,143.986,141.755,1,0
2016-03-18,147.4,147.51,145.51,147.09,12088126.0,144.932,142.68400000000003,1,0
2016-03-21,147.3,148.71,146.7201,148.63,3721463.0,146.102,143.53199999999998,1,0
2016-03-22,148.06,149.28,147.84,148.1,4081924.0,147.13,144.435,1,0
2016-03-23,148.0,148.03,145.13,145.4,4763987.0,147.252,144.934,1,0
2016-03-24,144.98,148.22,144.49,147.95,5044335.0,147.43400000000003,145.71,1,0
2016-03-28,147.75,148.65,147.23,148.4,3265084.0,147.696,146.314,1,0
2016-03-29,147.59,149.76,147.5,149.33,3138545.0,147.836,146.969,1,0
2016-03-30,149.95,150.41,148.32,148.41,3330841.0,147.898,147.51399999999998,1,0
2016-03-31,149.79,153.1,149.36,151.45,6780132.0,149.108,148.18,1,0
2016-04-01,150.51,152.96,150.25,152.52,3925181.0,150.022,148.728,1,0
2016-04-04,152.34,153.52,151.91,152.07,3930319.0,150.756,149.22600000000003,1,0
2016-04-05,151.43,151.6,149.65,150.0,3336952.0,150.89000000000001,149.363,1,0
2016-04-06,149.9,150.15,147.81,150.02,4194265.0,151.212,149.555,1,0
2016-04-07,149.07,149.6,148.0,148.25,3662508.0,150.572,149.84,1,0
2016-04-08,149.06,149.99,148.12,149.35,3293512.0,149.938,149.98,0,-1
2016-04-11,150.26,151.95,149.22,149.25,3845918.0,149.374,150.065,0,0
2016-04-12,149.61,150.11,148.58,149.63,3595549.0,149.3,150.09499999999997,0,0
2016-04-13,150.75,151.23,149.63,151.23,3167970.0,149.542,150.377,0,0
2016-04-14,151.5,152.76,150.38,151.16,3176300.0,150.124,150.348,0,0
2016-04-15,151.04,152.1,150.96,151.72,3657466.0,150.598,150.268,1,1
2016-04-18,151.75,153.14,151.49,152.53,6538819.0,151.254,150.31400000000002,1,0
2016-04-19,146.47,146.95,142.61,144.0,13188308.0,150.128,149.714,1,0
2016-04-20,144.24,147.2,144.0,146.11,6754189.0,149.10399999999998,149.323,0,-1
2016-04-21,146.58,150.12,146.46,149.3,6015526.0,148.73200000000003,149.428,0,0
2016-04-22,149.44,151.0,147.5,148.5,5191802.0,148.08800000000002,149.34300000000002,0,0
2016-04-25,148.16,148.9,147.11,148.81,2848935.0,147.344,149.299,0,0
2016-04-26,148.65,149.79,147.9,149.08,2979699.0,148.36,149.244,0,0
2016-04-27,149.35,150.78,148.97,150.47,3110789.0,149.23200000000003,149.168,1,1
2016-04-28,149.75,150.18,146.725,147.07,3791337.0,148.786,148.75900000000001,1,0
2016-04-29,146.49,147.34,144.191,145.94,4225790.0,148.27400000000003,148.18099999999998,1,0
2016-05-02,146.56,147.0,144.43,145.27,3502443.0,147.566,147.45499999999998,1,0
2016-05-03,144.65,144.9,142.9,144.13,3584261.0,146.576,147.46800000000002,0,-1
2016-05-04,143.36,145.0,143.31,144.25,2576786.0,145.33200000000002,147.282,0,0
2016-05-05,145.95,147.3,145.45,146.47,6500738.0,145.212,146.999,0,0
2016-05-06,144.86,147.97,144.47,147.29,4895684.0,145.482,146.878,0,0
2016-05-09,147.7,148.2,147.01,147.34,4302425.0,145.89600000000002,146.731,0,0
2016-05-10,148.24,150.04,147.74,149.97,3992536.0,147.064,146.82,1,1
2016-05-11,149.71,151.09,148.74,148.95,3092408.0,148.004,146.668,1,0
2016-05-12,149.21,149.39,147.11,148.84,3249032.0,148.47799999999998,146.845,1,0
2016-05-13,148.79,149.86,147.42,147.72,2397902.0,148.564,147.023,1,0
2016-05-16,147.65,149.99,147.44,149.46,3069126.0,148.988,147.442,1,0
2016-05-17,149.21,149.5,147.29,148.0,3490374.0,148.594,147.829,1,0
2016-05-18,147.99,148.52,146.36,147.34,2491086.0,148.272,148.13799999999998,1,0
2016-05-19,146.48,146.93,143.955,144.93,3685595.0,147.48999999999998,147.98399999999998,0,-1
2016-05-20,145.71,147.51,145.55,147.25,3670262.0,147.39600000000002,147.98,0,0
2016-05-23,147.61,147.95,146.66,146.77,2103733.0,146.858,147.923,0,0
2016-05-24,146.88,148.75,146.88,148.31,2929132.0,146.92000000000002,147.757,0,0
2016-05-25,148.93,152.09,148.5001,151.69,4358039.0,147.79000000000002,148.031,0,0
2016-05-26,151.55,152.51,151.05,152.44,3062934.0,149.292,148.39100000000002,1,1
2016-05-27,152.35,152.93,152.15,152.84,2457037.0,150.41000000000003,148.903,1,0
2016-05-31,152.56,153.81,152.27,153.74,5836645.0,151.804,149.331,1,0
2016-06-01,153.0,153.27,151.54,152.51,2662937.0,152.644,149.78199999999998,1,0
2016-06-02,152.59,153.5,152.12,153.5,2642601.0,153.006,150.398,1,0
2016-06-03,152.4,153.04,151.7,152.89,2328056.0,153.096,151.19400000000002,1,0
2016-06-06,153.09,153.95,152.34,152.73,2378462.0,153.07399999999998,151.74200000000002,1,0
2016-06-07,153.31,153.93,152.66,153.33,4464985.0,152.992,152.398,1,0
2016-06-08,153.53,154.09,153.04,154.0,2935036.0,153.29,152.967,1,0
2016-06-09,152.92,153.76,152.73,153.42,2021796.0,153.27399999999997,153.14000000000001,1,0
2016-06-10,152.79,153.3299,151.86,152.37,3120563.0,153.17,153.13299999999998,1,0
2016-06-13,151.63,152.5,150.28,151.28,3610407.0,152.88,152.977,0,-1
2016-06-14,151.28,151.79,150.4,151.06,2865833.0,152.426,152.709,0,0
2016-06-15,151.46,151.7925,150.6,150.68,2260406.0,151.762,152.526,0,0
2016-06-16,150.19,151.295,149.0,151.06,2449064.0,151.29000000000002,152.282,0,0
2016-06-17,150.96,152.72,150.6044,151.99,4663870.0,151.214,152.192,0,0
2016-06-20,152.6,154.67,152.52,153.61,3572102.0,151.68,152.28,0,0
2016-06-21,154.16,154.5689,153.69,154.05,2760344.0,152.27800000000002,152.352,0,0
2016-06-22,153.75,154.71,152.27,152.92,2833364.0,152.726,152.244,1,1
2016-06-23,153.45,155.48,152.6,155.35,3967419.0,153.584,152.43699999999998,1,0
2016-06-24,149.97,150.61,146.18,146.59,9081182.0,152.504,151.859,1,0
2016-06-27,146.18,146.6,142.5,143.5,5166665.0,150.48200000000003,151.08100000000002,0,-1
2016-06-28,144.78,145.73,144.22,145.7,3996007.0,148.81199999999998,150.545,0,0
2016-06-29,146.5,148.48,146.45,148.46,3367736.0,147.92000000000002,150.323,0,0
2016-06-30,148.86,151.91,148.67,151.78,3967126.0,147.206,150.39499999999998,0,0
2016-07-01,152.19,152.97,151.4,152.35,2658280.0,148.358,150.43099999999998,0,0
2016-07-05,151.19,152.0,150.76,151.68,2464820.0,149.99399999999997,150.238,0,0
2016-07-06,151.85,152.41,149.92,152.37,2569393.0,151.328,150.07,1,1
2016-07-07,152.75,153.6891,151.89,152.6,2138421.0,152.156,150.038,1,0
2016-07-08,154.0,154.6,153.08,154.46,3040593.0,152.692,149.949,1,0
2016-07-11,154.6,156.04,154.5,155.33,2833612.0,153.288,150.823,1,0
2016-07-12,156.0,157.12,155.52,157.04,3843773.0,154.36,152.177,1,0
2016-07-13,157.75,158.34,157.06,158.02,2746089.0,155.49,153.40900000000002,1,0
2016-07-14,158.81,161.4,158.58,160.28,4637624.0,157.026,154.591,1,0
2016-07-15,159.9,159.98,158.5,159.78,4474358.0,158.09,155.39100000000002,1,0
2016-07-18,159.3,160.75,158.73,159.86,6716340.0,158.996,156.142,1,0
2016-07-19,161.78,162.14,157.89,159.58,7119917.0,159.504,156.932,1,0
2016-07-20,159.97,161.71,159.6,161.36,4373609.0,160.172,157.83100000000002,1,0
2016-07-21,160.75,161.85,159.89,160.45,4046030.0,160.20600000000002,158.61599999999999,1,0
2016-07-22,160.78,162.17,160.479,162.07,2520077.0,160.664,159.377,1,0
2016-07-25,162.0,162.88,161.75,162.65,2804578.0,161.22200000000004,160.10899999999998,1,0
2016-07-26,162.65,163.6,161.37,162.12,2892969.0,161.73000000000002,160.61700000000002,1,0
2016-07-27,162.12,162.57,161.18,161.83,2162680.0,161.824,160.998,1,0
2016-07-28,161.38,161.81,160.71,161.37,2340369.0,162.00799999999998,161.10700000000003,1,0
2016-07-29,161.36,161.67,160.03,160.62,3547395.0,161.71800000000002,161.191,1,0
2016-08-01,160.65,161.65,159.84,161.45,2823578.0,161.478,161.35,1,0
2016-08-02,161.27,161.4499,160.36,160.58,3080899.0,161.17,161.45,0,-1
2016-08-03,160.13,160.86,159.8,160.67,2861558.0,160.93800000000002,161.381,0,0
2016-08-04,160.86,161.7,160.12,161.55,2488878.0,160.974,161.491,0,0
2016-08-05,162.0,163.51,161.57,163.5,3812370.0,161.55,161.634,0,0
2016-08-08,162.73,163.27,161.58,162.04,3039081.0,161.66799999999998,161.573,1,1
2016-08-09,162.22,162.772,161.645,161.77,2737530.0,161.906,161.53799999999998,1,0
2016-08-10,162.19,162.66,161.955,162.08,2466675.0,162.18800000000002,161.56300000000002,1,0
2016-08-11,162.25,164.95,162.18,163.53,8768585.0,162.584,161.779,1,0
2016-08-12,163.19,163.46,161.52,161.95,2543079.0,162.274,161.912,1,0
2016-08-15,162.4,162.97,161.78,161.88,2970415.0,162.242,161.95499999999998,1,0
2016-08-16,161.11,161.93,160.69,160.7,2210229.0,162.028,161.967,1,0
2016-08-17,160.97,161.16,159.84,160.44,3225919.0,161.7,161.94400000000002,0,-1
2016-08-18,160.89,162.0,160.4401,161.36,3652013.0,161.266,161.925,0,0
2016-08-19,160.84,160.91,159.52,160.04,2815163.0,160.88400000000001,161.579,0,0
2016-08-22,160.0,160.57,159.13,160.0,2039331.0,160.50799999999998,161.375,0,0
2016-08-23,160.33,161.34,160.23,160.26,2838137.0,160.42,161.224,0,0
2016-08-24,159.89,160.18,158.32,159.05,3620365.0,160.142,160.921,0,0
2016-08-25,159.0,159.54,158.42,158.63,2575023.0,159.596,160.43099999999998,0,0
2016-08-26,158.88,160.44,157.85,158.32,2498909.0,159.252,160.06799999999998,0,0
2016-08-29,158.83,160.21,158.5,159.72,2475853.0,159.196,159.852,0,0
2016-08-30,159.76,160.15,158.81,159.4,1813343.0,159.02400000000003,159.722,0,0
2016-08-31,159.66,159.66,158.26,158.88,2323649.0,158.99,159.56599999999997,0,0
2016-09-01,158.32,159.62,158.1,159.54,2358385.0,159.172,159.384,0,0
2016-09-02,159.88,160.57,159.15,159.55,2315366.0,159.41799999999998,159.335,1,1
2016-09-06,159.88,160.86,159.11,160.35,2994056.0,159.544,159.37,1,0
2016-09-07,160.19,161.76,160.0,161.64,2866227.0,159.992,159.50799999999998,1,0
2016-09-08,160.55,161.21,158.76,159.0,3963164.0,160.016,159.503,1,0
2016-09-09,158.03,158.4,155.65,155.69,5185972.0,159.246,159.209,1,0
2016-09-12,155.26,158.53,154.84,158.29,4367529.0,158.994,159.206,0,-1
2016-09-13,157.63,157.93,155.5,155.81,3636719.0,158.08599999999998,158.815,0,0
2016-09-14,155.7,155.87,153.39,154.05,3860553.0,156.568,158.28,0,0
2016-09-15,154.3,156.33,153.21,155.66,3662573.0,155.9,157.958,0,0
2016-09-16,155.04,155.4,153.47,153.84,6463213.0,155.53,157.388,0,0
2016-09-19,154.87,156.19,154.55,154.87,2450117.0,154.846,156.92,0,0
2016-09-20,155.87,156.57,154.45,154.45,2159092.0,154.574,156.32999999999998,0,0
2016-09-21,154.91,155.68,153.87,155.53,2473895.0,154.86999999999998,155.719,0,0
2016-09-22,156.15,157.22,155.69,156.11,2690915.0,154.95999999999998,155.43,0,0
2016-09-23,155.62,156.04,154.71,154.98,2702143.0,155.188,155.359,0,0
2016-09-26,154.46,154.46,153.46,153.98,2533325.0,155.01,154.92800000000003,1,1
2016-09-27,154.32,156.77,153.81,156.77,2987195.0,155.474,155.024,1,0
2016-09-28,156.99,158.625,156.23,158.29,3309408.0,156.02599999999998,155.448,1,0
2016-09-29,158.63,165.0,157.46,158.11,3374838.0,156.42600000000002,155.693,1,0
2016-09-30,158.9,159.838,158.06,158.85,3596878.0,157.2,156.19400000000002,1,0
2016-10-03,158.06,158.37,157.02,157.61,2227800.0,157.926,156.46800000000002,1,0
2016-10-04,157.67,158.53,155.82,156.46,2884146.0,157.864,156.669,1,0
2016-10-05,157.07,157.83,156.72,157.08,1684458.0,157.622,156.824,1,0
2016-10-06,156.84,157.43,155.89,156.88,1950106.0,157.376,156.901,1,0
2016-10-07,157.14,157.7,154.86,155.67,2671256.0,156.74,156.96999999999997,0,-1
2016-10-10,156.71,158.49,156.655,157.02,2481288.0,156.622,157.274,0,0
2016-10-11,156.73,156.95,153.89,154.79,2901226.0,156.288,157.076,0,0
2016-10-12,154.97,154.97,153.08,154.29,2963843.0,155.73,156.676,0,0
2016-10-13,153.7,154.22,152.27,153.72,2909948.0,155.098,156.23700000000002,0,0
2016-10-14,154.47,155.53,154.09,154.45,4358147.0,154.85399999999998,155.79699999999997,0,0
2016-10-17,154.45,155.89,154.34,154.77,5890421.0,154.404,155.513,0,0
2016-10-18,150.02,151.0,147.79,150.72,12770570.0,153.59,154.939,0,0
2016-10-19,151.27,152.45,150.83,151.26,4632854.0,152.98399999999998,154.35700000000003,0,0
2016-10-20,151.28,152.9,151.02,151.52,4023075.0,152.544,153.821,0,0
2016-10-21,150.58,151.15,149.56,149.63,4414171.0,151.57999999999998,153.21699999999998,0,0
2016-10-24,150.4,151.52,150.4,150.57,2666740.0,150.74,152.57199999999997,0,0
2016-10-25,150.69,151.16,149.83,150.88,2647416.0,150.772,152.18099999999998,0,0
2016-10-26,150.71,152.94,150.255,151.81,2811421.0,150.882,151.933,0,0
2016-10-27,152.82,154.06,152.02,153.35,4229336.0,151.248,151.89600000000002,0,0
2016-10-28,154.05,154.44,152.18,152.61,3654446.0,151.844,151.71200000000002,1,1
2016-10-31,152.76,154.33,152.76,153.69,3553172.0,152.468,151.60399999999998,1,0
2016-11-01,153.5,153.91,151.74,152.79,3191924.0,152.85,151.811,1,0
2016-11-02,152.48,153.345,151.67,151.95,3074338.0,152.878,151.88,1,0
2016-11-03,152.51,153.74,151.8,152.37,2878728.0,152.682,151.96499999999997,1,0
2016-11-04,152.4,153.64,151.87,152.43,2470353.0,152.64600000000002,152.245,1,0
